job_posting_id,category,corporation,deadline,education,employmenttype,keyword,location,title,workexperience
1178,RND,"주식회사 대한기업",상시,학력무관,"정규직 외","전자·반도체, 품질관리, 생산·조립·가공·포장·검품","경기 화성시 외","[남양,수원 통근] 높은시급 소형제품 제조 초단순 업무",경력무관
1179,RND,부영엔지니어링,채용시,학력무관,"정규직 외","기계·금속·재료, 기계·금속기능","경기 화성시 외",장비설계,경력무관
1180,RND,이엔워터(주),"~06.12 (목)",초대졸↑,정규직,"시설·환경·안전·플랜트, 환경·화학기능, 전기·소방·설비","경기 고양시","이엔워터(주) 난지물재생센터 일부시설물 운영요원 모집",경력무관
1181,RND,"주식회사 이에마로",채용시,학력무관,계약직,시설·환경·안전·플랜트,"서울 종로구","종로구 한국장애인문화예술원 현장소장(전기분야) 구인","경력 5년↑"
1182,RND,삼광의료재단,"~06.09 (월)",초대졸↑,계약직,"치료·의료기사, 바이오·식품공학","부산 부산진구","[삼광의료재단 부산검사센터] 임상병리사(진단) 계약직 수시채용",경력무관
1183,RND,신성통상(주),"~05.25 (일)",대졸↑,정규직,"건축·인테리어·설계, 건축·공간·CAD·CAM디자인","서울 강동구","신성통상(주) 인테리어팀 매장 설계디자인 및 현장감리 채용","경력 1년↑"
1184,RND,(주)세메론,채용시,학력무관,계약직,시설·환경·안전·플랜트,"충북 청주시 청원구 외","청주 LG화학 두제반파현장 남녀 장비유도원 및 화재감시자 5명 긴급모집",경력
1185,RND,서울특별시송파구시설관리공단,"~06.12 (목)",학력무관,계약직,"시설·환경·안전·플랜트, 주유·세차·주차장, 세탁·청소·방역","서울 송파구","송파구시설관리공단 기간제근로자 모집 공고(2025년 3분기)",경력무관
1186,RND,샘표식품,"~06.08 (일)",학력무관,계약직,"건설현장, 운송·물류, 구매·자재","경기 이천시","[SCM본부] 물류팀 현장직 채용 (계약직)",경력무관
1187,RND,한국타이어앤테크놀로지(주),"~06.30 (월)",박사↑,정규직,"섬유·화학, 연구원·연구개발","대전 유성구","[신입/경력] R&D 재료평가 (박사)",경력무관
1188,RND,한국타이어앤테크놀로지(주),"~06.01 (일)",학력무관,정규직,시설·환경·안전·플랜트,"충남 금산군","[경력] SHE 대기환경관리","경력 3년↑"
1189,RND,(주)한독,"~06.01 (일)",학력무관,정규직,"섬유·화학, 경영·기획·전략","서울 강남구","[경력] 당뇨/순환기 전문의약품 Marketing","경력 3년↑"
1190,RND,(주)빌딩닥터엔지니어링,채용시,초대졸↑,정규직,"건축·인테리어·설계, 시설·환경·안전·플랜트","서울 광진구","안전진단 신입 및 경력, 해체 계획 안정성 평가 엔지니어링 경력모집",신입/경력(5~7년)
1191,RND,"세이프티 솔루션","~06.08 (일)",학력무관,"정규직 외","시설·환경·안전·플랜트, 전기·소방·설비, 환경·화학기능","울산 울주군 외","울산 안전감시단 모집",경력무관
1192,RND,(주)에스오에스안전감시단,"~06.12 (목)",학력무관,정규직,시설·환경·안전·플랜트,"울산 울주군","울산 안전감시단 모집",경력무관
1193,RND,(주)광원,"~06.19 (목)",고졸↑,정규직,"시설·환경·안전·플랜트, 전기·전자·통신기능","경기 파주시","전기직 시설관리(교대근무) 사원구함",신입
1194,RND,고려대학교의료원,"~05.28 (수)",학력무관,계약직,"광학·의료장비, 보건·원무, 일반사무·사무지원","서울 성북구","[안암병원 25-64]영상의학과 계약직 일반업무원 모집",경력무관
1195,RND,고려대학교의료원,"~06.03 (화)",학력무관,계약직,"시설·환경·안전·플랜트, 총무·법무·특허","서울 성북구","[안암병원 25-63]총무팀(안전관리자실) 계약직 안전관리자 모집",경력무관
1196,RND,"에스케이온 주식회사","~06.08 (일)",고졸↑,계약직,"연구원·연구개발, 생산관리, 생산·조립·가공·포장·검품","대전 유성구","SK온 2차전지 기술직 경력채용","경력 1년↑"
1197,RND,한화솔루션(주),"~06.09 (월)",대졸↑,정규직,"기계·금속·재료, 전자·반도체","충북 진천군","[제조기술부문] 한국공장 모듈소재개발팀 설계 경력사원","경력 3년↑"
1198,RND,"(주) 삼양홀딩스","~06.15 (일)",대졸↑,정규직,"기계·금속기능, 전기·소방·설비","전북 전주시","[신입] 삼양그룹 기계설비 엔지니어 채용(화학) 기계설비(전주)",신입/경력(1~3년)
1199,RND,에이치엘디앤아이한라(주),"~05.29 (목)",학력무관,계약직,시설·환경·안전·플랜트,"경기 용인시 처인구 외","[HL디앤아이한라] 안전계약직 채용","경력 3년↑"
1200,RND,(주)케이지에스테크,"~05.27 (화)",학력무관,"정규직 외",토목·조경·도시·측량,"전남 여수시","PJT 여수 현장 측량직원모집",경력무관
1201,RND,(주)하나기연,"~05.25 (일)",초대졸↑,정규직,전기·소방·설비,"서울 강남구","[전기설계]전기설계 담당자 경력&신입 채용 공고",신입/경력(1년↑)
1202,RND,(주)한국카본,"~05.25 (일)",대졸↑,정규직,"생산관리, 전자·반도체, 연구원·연구개발","서울 강서구","2025년 한국카본 경력사원 채용 - 공정 연구 개발 (R&BD)","경력 3년↑"
1203,RND,(주)케이티서비스남부,"~06.08 (일)",학력무관,프리랜서,시설·환경·안전·플랜트,"대전 외","[kt service남부] 25년 6월 안전분야 채용(안전점검요원)",경력무관
1204,RND,"유니슨에이치케이알 (주)",채용시,학력무관,정규직,"건설현장, 기계·금속기능, 생산관리","충남 천안시","[유니슨에이치케이알] 생산직 도장사 모집","경력 3년↑"
1205,RND,샘표식품,"~06.08 (일)",학력무관,정규직,"바이오·식품공학, 식품가공·농림어업","서울 중구","[우리맛연구중심] 제품 연구개발(FS용 소스/드레싱) (정규직)",경력무관
1206,RND,국도산업안전(주),"~05.28 (수)",학력무관,계약직,"시설·환경·안전·플랜트, 건설현장","인천 연수구 외","송도 플렌트 현장[안전감시단]모집",경력
1207,RND,"연세대학교 의료원","~05.25 (일)",초대졸↑,계약직,"치료·의료기사, 바이오·식품공학, 보건·원무","서울 강남구","[일반-강남] 임상병리사(계약직) 진단검사의학팀 25.05 모집",경력무관
1208,RND,엘에스엘앤에프배터리솔루션주식회사,"~06.08 (일)",대졸↑,정규직,"시설·환경·안전·플랜트, 보건·원무","전북 군산시","[LS-엘앤에프배터리솔루션] 안전보건관리자 추가 채용","경력 8년↑"
1209,RND,"(주)이랜드 건설",채용시,학력무관,정규직,"공무·견적·입찰·자재, 일반사무·사무지원",전국,"[이랜드건설] 현장 공무팀장 채용","경력 7년↑"
1210,RND,(주)제이제이엔에스,채용시,대졸↑,정규직,"연구원·연구개발, 시설·환경·안전·플랜트","대전 유성구","연구개발 연구원 모집",경력무관
1211,RND,"두산모트롤 주식회사","~06.01 (일)",대졸↑,정규직,기계·금속·재료,"경남 창원시","[Mottrol] 유압펌프 R&D 경력직 채용",경력
1212,RND,성일전기,"~06.20 (금)",학력무관,"정규직 외","건설현장, 전기·소방·설비, 건축·인테리어·설계","부산 외","왕초보자도 가능한 건설현장에서 일하실분 모집합니다 기숙사가능자 친구동반가능",경력무관
1213,RND,(주)소노인터내셔널,"~06.08 (일)",학력무관,정규직,시설·환경·안전·플랜트,"강원 고성군","델피노 [수상안전요원] 인재 채용",신입/경력(2년↑)
1214,RND,KPX그린케미칼(주),"~06.08 (일)",대졸↑,정규직,"시설·환경·안전·플랜트, 생산관리","충남 서산시","환경안전팀 환경/안전관리 경력사원 채용","경력 3년↑"
1215,RND,(주)성암전력,채용시,고졸↑,정규직,"공무·견적·입찰·자재, 전기·소방·설비, 일반사무·사무지원","경기 시흥시","공사팀 공무(본사 사무직)채용 (전기/통신/소방공사)",경력무관
1216,RND,동원그룹,상시,학력무관,계약직,"부동산·주택관리, 경비·보안·경호, 건축·인테리어·설계",전국,"[동원건설산업] PM사업 건물관리(FM)직무 상시채용",경력무관
1217,RND,(주)서영엔지니어링,"23시 마감",대졸↑,정규직,"토목·조경·도시·측량, 건축·인테리어·설계","경기 용인시","설계(도시,단지,구조,상하수도) 및 시공(건축) 직원 모집",경력무관
1218,RND,"두산건설 주식회사",상시,학력무관,계약직,"건설현장, 시설·환경·안전·플랜트",전국,"2025년 두산건설 현장 프로젝트계약직 상시채용",경력무관
1219,RND,샘표식품,"~06.08 (일)",대졸↑,정규직,"바이오·식품공학, 식품가공·농림어업, 시설·환경·안전·플랜트","서울 중구","[식품안전연구센터] 국내외 식품 법규 대응 및 표시검토 (정규직)","경력 3년↑"
1220,RND,현대위아(주),"~06.09 (월)",고졸↑,계약직,"기계·금속기능, 건설현장, 생산·조립·가공·포장·검품","경남 창원시","[계약직] 방산제품 도장","경력 10년↑"
1221,RND,(주)팍스메디,"~06.26 (목)",대졸,정규직,기계·금속·재료,"충남 아산시","주식회사 팍스메디 R&D 연구원 채용",경력무관
1222,RND,(주)에스오에스안전감시단,"~05.30 (금)",학력무관,정규직,시설·환경·안전·플랜트,"서울 송파구","서울 송파 안전감시단 모집",경력무관
1223,RND,"재단법인 경기환경에너지진흥원","~05.31 (토)",학력무관,교육생(연수생),시설·환경·안전·플랜트,"서울 외","기후미래직업 청년일자리 전문교육 인턴십 모집",경력무관
1224,RND,에스디바이오센서(주),"~05.24 (토)",석사↑,정규직,"섬유·화학, 전자·반도체","경기 수원시","[5월/신입/수원] 분자진단개발 연구원 채용",신입
1225,RND,대상델리하임(주),"~06.15 (일)",고졸↑,정규직,"설치·수리·정비·A/S , 전기·소방·설비, 공무·견적·입찰·자재","경기 성남시","대상델리하임(주) 냉동/보일러 엔지니어 채용",신입/경력(3년↓)
1226,RND,한국정신문화재단,"~05.29 (목)",학력무관,계약직,"시설·환경·안전·플랜트, 설치·수리·정비·A/S , 홍보·PR·전시·컨벤션, 마케팅, 일반사무·사무지원","경북 안동시","2025년 제2회 계약직 직원 공개채용 2차 재공고",경력무관
1227,RND,삼광의료재단,"~06.01 (일)",초대졸↑,"정규직 외","치료·의료기사, 바이오·식품공학, 보건·원무","대전 유성구","[삼광의료재단 중부검사센터] 임상병리사(병리) 신입/경력 수시채용",경력무관
1228,RND,에이펙솔루션,상시,고졸↑,"정규직 외","생산·조립·가공·포장·검품, 품질관리, 전자·반도체","충남 천안시","[월 350만이상] [천안] 삼성 1차 협력사 / 풀옵션 기숙사 / 2조 2교대 / 가불가능 / 자차",경력무관
1229,RND,(주)씨더블유산업,상시,학력무관,"정규직 외","건설현장, 전기·소방·설비, 시설·환경·안전·플랜트","부산 강서구","[안전감시단]부산 강서구 삼성전기 사업장 내 안전감시단 모집",신입
1230,RND,디바이스디자인(주),"~05.30 (금)",초대졸↑,정규직,전자·반도체,"경기 수원시","임베디드 시스템 HW(하드웨어) 엔지니어(개발자) 모집","경력 3년↑"
1231,RND,(주)워터핀,채용시,초대졸↑,정규직,"섬유·화학, 바이오·식품공학, 연구원·연구개발","서울 금천구 외","(주)워터핀 시약시험 및 생산 정규직원 채용",신입/경력(3년↑)
1232,RND,"주식회사 빌컴",채용시,학력무관,정규직,"전기·소방·설비, 시설·환경·안전·플랜트, 기계·금속기능","경기 파주시","시설관리 (기계/설비) - 신세계 파주프리미엄아울렛",경력무관
1233,RND,현대제철(주),"~05.25 (일)",학력무관,계약직,"기계·금속기능, 기계·금속·재료, 전기·전자·통신기능, 설치·수리·정비·A/S","충남 당진시","현대제철 당진제철소 4차 기술직(계약) 채용",경력무관
1234,RND,"대한안전공사 주식회사",상시,학력무관,정규직,시설·환경·안전·플랜트,"대전 유성구","제3종시설물 정기 안전점검 현장조사 및 보고서 작성 업무 팀원 모집",경력무관
1235,RND,양산시도시재생지원센터,"~06.03 (화)",고졸↑,계약직,"일반사무·사무지원, 세무·회계, 재무·자금·IR, 시설·환경·안전·플랜트, 경영·기획·전략,","경남 양산시","양산시 도시재생지원센터 2025년 2차 채용 공고",경력무관
1236,RND,요진건설산업(주),"~06.01 (일)",학력무관,"정규직 외","시설·환경·안전·플랜트, 토목·조경·도시·측량","서울 강남구 외","2025년 각 부문 경력사원 채용","경력 2년↑"
1237,RND,네이슨리서치그룹(주),상시,학력무관,위촉직,"경영·기획·전략, 임원·경영분석·컨설팅, 전자·반도체","재택근무 가능","[네이슨리서치그룹] 프로젝트 컨설팅 위촉",경력
